hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,debris,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),(fp_entry-fn_entry+fp_exit-fn_exit),non_block,shadow check,debris check
1169,1613667600,50582892,50582892,16190587,12518,1701,23233402,27304923,36300,8267,529,1172,0.000717634,0.000163435,99.9282,0.0163435,48744883,32274899,16294417,16294417,16294073,341,16294054,3,19,4,15,9.29515e-08,5.88693e-07,100,5.88693e-05,32450466,15980482,15956241,15981899,236943,15945641,1417,10600,24241,4301,19940,4834,21127,0.000663309,0.00151691,99.9337,0.151691,0.000474543,0.000329093,99.9633,0.0100003,110994,87232,-13657,236943,-139606,10105
1170,1613671200,50634952,50634952,16207199,12537,1701,23256947,27333379,36359,8267,529,1172,0.000718061,0.000163267,99.9282,0.0163267,48798267,32309599,16311015,16311015,16310671,341,16310652,3,19,4,15,9.28517e-08,5.88061e-07,100,5.88061e-05,32487252,15998584,15974327,16000001,237234,15963713,1417,10614,24257,4302,19955,4835,21142,0.000663434,0.0015162,99.9337,0.15162,0.000474778,0.000328906,99.9633,0.00998981,109506,85451,-13659,237234,-141387,10396
1171,1613674800,50682114,50682114,16222230,12557,1701,23278346,27359074,36427,8267,529,1172,0.000718735,0.000163115,99.9281,0.0163115,48831252,32333330,16326026,16326026,16325682,341,16325663,3,19,4,15,9.27835e-08,5.87629e-07,100,5.87629e-05,32505226,16007304,15982669,16008721,237501,15972038,1417,10631,24635,4309,20326,4842,21513,0.000664134,0.00153898,99.9336,0.153898,0.000475254,0.000332459,99.9632,0.00998128,116175,91492,-14020,237501,-135346,10663
1172,1613678400,50729836,50729836,16237293,12573,1701,23299860,27385236,36473,8267,529,1172,0.000718965,0.000162961,99.9281,0.0162961,48887586,32368617,16341075,16341075,16340731,341,16340712,3,19,4,15,9.26824e-08,5.86988e-07,100,5.86988e-05,32546511,16027542,16002188,16028964,237900,15991537,1422,10651,25354,4325,21029,4858,22216,0.000664544,0.0015819,99.9335,0.15819,0.000475425,0.000339366,99.9632,0.0099713,111705,85924,-14719,237900,-140914,11062
1173,1613682000,50776561,50776561,16251912,12584,1702,23321060,27410731,36502,8268,529,1173,0.000718875,0.000162831,99.9281,0.0162831,48930322,32396945,16355679,16355679,16355335,341,16355316,3,19,4,15,9.26013e-08,5.86475e-07,100,5.86475e-05,32574643,16041266,16015907,16042690,238239,16005247,1424,10660,25359,4328,21031,4861,22219,0.000664536,0.00158086,99.9335,0.158086,0.000475383,0.000339123,99.9632,0.00996351,112590,86474,-14715,238239,-140364,11401
1174,1613685600,50819585,50819585,16265758,12599,1703,23340788,27433972,36556,8269,529,1174,0.000719329,0.000162713,99.9281,0.0162713,48967167,32421969,16369489,16369489,16369145,341,16369126,3,19,4,15,9.25299e-08,5.86022e-07,100,5.86022e-05,32597678,16052480,16026713,16053904,238541,16016045,1424,10668,25767,4335,21432,4868,22621,0.00066457,0.00160517,99.9335,0.160517,0.000475628,0.000342971,99.9632,0.00995657,115594,88776,-15115,238541,-138062,11703
1175,1613689200,50861234,50861234,16278918,12621,1703,23360036,27456313,36616,8269,529,1174,0.00071992,0.00016258,99.928,0.016258,49018185,32453622,16382635,16382635,16382291,341,16382272,3,19,4,15,9.24396e-08,5.85451e-07,100,5.85451e-05,32635550,16070987,16045179,16072412,238968,16034489,1425,10690,25808,4346,21462,4879,22651,0.000665174,0.00160588,99.9335,0.160588,0.000476013,0.000343067,99.9632,0.00994781,110274,83010,-15134,238968,-143828,12130
1176,1613692800,50896345,50896345,16290062,12636,1703,23375777,27475632,36667,8269,529,1174,0.000720425,0.000162467,99.928,0.0162467,49051403,32475601,16393765,16393765,16393421,341,16393402,3,19,4,15,9.2377e-08,5.85055e-07,100,5.85055e-05,32657638,16081836,16056019,16083264,239160,16045320,1428,10699,25817,4353,21464,4886,22653,0.000665285,0.00160535,99.9335,0.160535,0.000476292,0.000342923,99.9631,0.00994099,110564,83108,-15134,239160,-143730,12322
1177,1613696400,50929661,50929661,16300685,12645,1703,23390678,27494015,36699,8269,529,1174,0.000720582,0.000162361,99.9279,0.0162361,49099735,32504899,16404371,16404371,16404027,341,16404008,3,19,4,15,9.22938e-08,5.84527e-07,100,5.84527e-05,32695364,16100528,16074693,16101958,239329,16063970,1430,10723,25835,4367,21468,4900,22657,0.000666003,0.00160461,99.9334,0.160461,0.000476465,0.000342824,99.9631,0.00993353,102496,74877,-15128,239329,-151961,12491
1178,1613700000,50967024,50967024,16310574,12649,2128,23407128,27513399,36714,9783,530,1598,0.000720348,0.000191948,99.928,0.0191948,49132636,32527075,16416096,16416096,16415752,341,16415733,3,19,4,15,9.22309e-08,5.84129e-07,100,5.84129e-05,32716540,16110979,16085135,16112409,239466,16074407,1430,10728,25844,4370,21474,4904,23087,0.000665881,0.00160412,99.9334,0.160412,0.000476331,0.000357873,99.9631,0.0117398,103779,76019,-15132,239466,-150819,12628
1179,1613703600,50995818,50995818,16319330,12659,2128,23420427,27528854,36750,9787,530,1598,0.000720647,0.000191918,99.9279,0.0191918,49153361,32541734,16425045,16425045,16424701,341,16424682,3,19,4,15,9.21893e-08,5.83866e-07,100,5.83866e-05,32728316,16116689,16090845,16118119,239644,16080113,1430,10732,25844,4370,21474,4904,23087,0.000665894,0.00160356,99.9334,0.160356,0.000476498,0.000357737,99.9631,0.0117384,107018,79084,-15128,239644,-147754,12806
1180,1613707200,51025911,51025911,16328504,12671,2128,23433724,27545614,36786,9787,530,1598,0.000720928,0.000191805,99.9279,0.0191805,49194542,32566973,16434728,16434728,16434384,341,16434365,3,19,4,15,9.21179e-08,5.83413e-07,100,5.83413e-05,32759814,16132245,16106395,16133675,239837,16095644,1430,10751,25850,4373,21477,4907,23090,0.000666429,0.00160238,99.9334,0.160238,0.00047671,0.000357543,99.9631,0.0117307,101151,73037,-15115,239837,-153801,12999
1181,1613710800,51059408,51059408,16338658,12688,2128,23448887,27563901,36833,9787,530,1598,0.000721375,0.000191679,99.9279,0.0191679,49242322,32596141,16445628,16445628,16445284,341,16445265,3,19,4,15,9.20354e-08,5.82891e-07,100,5.82891e-05,32796694,16150513,16124633,16151944,240008,16113858,1431,10775,25880,4392,21488,4926,23101,0.000667161,0.00160243,99.9333,0.160243,0.000477035,0.000357553,99.9631,0.0117219,93813,65522,-15121,240008,-161316,13170
1182,1613714400,51100282,51100282,16350790,12695,2129,23468003,27585639,36852,9788,530,1599,0.00072117,0.000191545,99.9279,0.0191545,49281547,32622212,16458983,16458983,16458639,341,16458620,3,19,4,15,9.19619e-08,5.82425e-07,100,5.82425e-05,32822564,16163229,16137332,16164660,240227,16126551,1431,10781,25897,4404,21493,4938,23107,0.000667008,0.00160222,99.9333,0.160222,0.000476905,0.000357449,99.9631,0.0117137,94469,65948,-15132,240227,-160890,13389
1183,1613718000,51144515,51144515,16364597,12705,2129,23488212,27609627,36888,9788,530,1599,0.00072125,0.000191379,99.9279,0.0191379,49324058,32650211,16472774,16472774,16472430,341,16472411,3,19,4,15,9.1883e-08,5.81926e-07,100,5.81926e-05,32851284,16177437,16151522,16178871,240376,16140732,1434,10790,25915,4413,21502,4947,23116,0.000666978,0.00160192,99.9333,0.160192,0.000476943,0.000357319,99.9631,0.0117036,94070,65391,-15141,240376,-161447,13538
1184,1613721600,51192085,51192085,16379780,12714,2129,23509600,27635782,36915,9788,530,1599,0.000721108,0.000191201,99.9279,0.0191201,49363719,32677416,16487959,16487959,16487615,341,16487596,3,19,4,15,9.18065e-08,5.81441e-07,100,5.81441e-05,32875760,16189457,16163542,16190892,240593,16152743,1435,10799,25915,4413,21502,4947,23116,0.000667039,0.00160073,99.9333,0.160073,0.000476889,0.000357009,99.9631,0.0116932,97235,68348,-15132,240593,-158490,13755
1185,1613725200,51246807,51246807,16396869,12725,2129,23534441,27665631,36946,9789,530,1599,0.000720942,0.000191017,99.9279,0.0191017,49425330,32716568,16505032,16505032,16504688,341,16504669,3,19,4,15,9.16967e-08,5.80746e-07,100,5.80746e-05,32920298,16211536,16185615,16212971,240783,16174801,1435,10814,25921,4413,21508,4947,23122,0.000667056,0.00159892,99.9333,0.159892,0.000476796,0.000356666,99.9631,0.0116813,92235,63167,-15123,240783,-163671,13945
1186,1613728800,51302114,51302114,16413966,12740,2129,23560015,27695315,36995,9789,530,1599,0.00072112,0.000190811,99.9279,0.0190811,49466978,32745921,16522454,16522454,16522110,341,16522091,3,19,4,15,9.16145e-08,5.80225e-07,100,5.80225e-05,32944524,16223467,16197530,16224904,240963,16186705,1437,10825,25937,4419,21518,4953,23132,0.000667243,0.00159873,99.9333,0.159873,0.000476935,0.000356482,99.9631,0.0116695,97742,68489,-15128,240963,-158349,14125
1187,1613732400,51357601,51357601,16431411,12751,2131,23585376,27725411,37023,9791,530,1601,0.000720887,0.000190644,99.9279,0.0190644,49527461,32784688,16539887,16539887,16539543,341,16539524,3,19,4,15,9.15061e-08,5.79539e-07,100,5.79539e-05,32987574,16244801,16218854,16246239,241153,16208017,1438,10837,25947,4423,21524,4957,23140,0.000667106,0.00159725,99.9333,0.159725,0.000476784,0.000356191,99.9631,0.0116588,93851,64410,-15126,241153,-162428,14315
1188,1613736000,51409664,51409664,16447873,12762,2131,23608878,27753934,37061,9791,530,1601,0.000720896,0.000190451,99.9279,0.0190451,49568950,32813444,16556344,16556344,16556000,341,16555981,3,19,4,15,9.14259e-08,5.79031e-07,100,5.79031e-05,33012606,16257100,16231150,16258538,241370,16220306,1438,10844,25950,4423,21527,4957,23143,0.000667032,0.00159623,99.9333,0.159623,0.00047679,0.000355891,99.9631,0.0116476,98012,68358,-15122,241370,-158480,14532
1189,1613739600,51461079,51461079,16464342,12776,2131,23632246,27781921,37121,9791,530,1601,0.000721341,0.00019026,99.9279,0.019026,49617302,32845621,16572794,16572794,16572450,341,16572431,3,19,4,15,9.13364e-08,5.78464e-07,100,5.78464e-05,33044508,16272827,16246872,16274265,241592,16236015,1438,10857,25955,4424,21531,4958,23147,0.000667186,0.00159499,99.9333,0.159499,0.000477045,0.000355589,99.9631,0.0116361,98740,68872,-15114,241592,-157966,14754
1190,1613743200,51514713,51514713,16480459,12784,2131,23657708,27810072,37141,9792,530,1601,0.000720978,0.000190082,99.9279,0.0190082,49647253,32868409,16588895,16588895,16588551,341,16588532,3,19,4,15,9.12731e-08,5.78063e-07,100,5.78063e-05,33058358,16279514,16253558,16280952,241830,16242697,1438,10861,25956,4424,21532,4958,23148,0.000667158,0.0015944,99.9333,0.15944,0.00047689,0.000355316,99.9631,0.0116267,108155,78052,-15111,241830,-148786,14992
1191,1613746800,51570197,51570197,16498184,12801,2131,23683073,27840135,37197,9792,530,1601,0.000721289,0.000189877,99.9279,0.0189877,49703516,32905106,16606600,16606600,16606256,341,16606237,3,19,4,15,9.11713e-08,5.77418e-07,100,5.77418e-05,33096916,16298506,16272546,16299944,242117,16261668,1438,10878,25960,4424,21536,4958,23152,0.000667423,0.00159278,99.9333,0.159278,0.000477088,0.000354963,99.9631,0.011614,106872,76495,-15098,242117,-150343,15279
1192,1613750400,51630156,51630156,16517214,12812,2131,23710602,27872528,37234,9792,530,1601,0.000721168,0.000189657,99.9279,0.0189657,49748744,32936889,16625614,16625614,16625270,341,16625251,3,19,4,15,9.10833e-08,5.76861e-07,100,5.76861e-05,33123130,16311275,16285311,16312713,242455,16274423,1438,10888,25964,4424,21540,4958,23156,0.000667514,0.00159178,99.9333,0.159178,0.00047706,0.000354635,99.9631,0.0116014,113121,82412,-15092,242455,-144426,15617
1193,1613754000,51692347,51692347,16536862,12833,2131,23738796,27906463,37296,9792,530,1601,0.000721499,0.000189428,99.9278,0.0189428,49806991,32975517,16645249,16645249,16644905,341,16644886,3,19,4,15,9.09766e-08,5.76185e-07,100,5.76185e-05,33161742,16330268,16304298,16331711,242761,16293398,1443,10900,25970,4429,21541,4963,23157,0.000667472,0.0015903,99.9333,0.15903,0.000477227,0.000354274,99.9631,0.0115876,113769,82760,-15086,242761,-144078,15923
1194,1613757600,51744884,51744884,16553309,12851,2132,23762641,27935096,37354,9793,531,1601,0.000721888,0.000189255,99.9278,0.0189255,49837225,32998574,16661672,16661672,16661328,341,16661309,3,19,4,15,9.0913e-08,5.75782e-07,100,5.75782e-05,33175553,16336902,16310495,16338346,243031,16299595,1444,10900,26407,4432,21975,4967,23591,0.000667201,0.0016164,99.9333,0.16164,0.000477412,0.000358319,99.963,0.0115785,123995,92279,-15523,243031,-134559,16193
1195,1613761200,51801631,51801631,16570873,12869,2132,23788570,27965844,37423,9794,531,1601,0.000722429,0.000189067,99.9277,0.0189067,49904806,33040743,16679227,16679227,16678883,341,16678864,3,19,4,15,9.0797e-08,5.75048e-07,100,5.75048e-05,33225579,16361516,16335103,16362960,243430,16324176,1444,10927,26413,4434,21979,4969,23595,0.000667848,0.00161434,99.9332,0.161434,0.000477778,0.000357951,99.963,0.0115662,116942,84848,-15502,243430,-141990,16592
1196,1613764800,51854096,51854096,16587633,12886,2132,23812042,27994786,37474,9794,531,1601,0.000722682,0.000188876,99.9277,0.0188876,49941816,33067310,16695963,16695963,16695619,341,16695600,3,19,4,15,9.0724e-08,5.74586e-07,100,5.74586e-05,33245853,16371347,16344934,16372791,243735,16333999,1444,10935,26413,4434,21979,4969,23595,0.000667935,0.00161337,99.9332,0.161337,0.000477941,0.000357637,99.963,0.0115554,123847,91456,-15494,243735,-135382,16897
1197,1613768400,51907641,51907641,16604894,12900,2132,23835839,28024494,37514,9794,531,1601,0.000722707,0.000188681,99.9277,0.0188681,50011535,33110477,16713202,16713202,16712858,341,16712839,3,19,4,15,9.06058e-08,5.73837e-07,100,5.73837e-05,33298333,16397275,16370857,16398719,244046,16359895,1444,10962,26418,4437,21981,4972,23597,0.000668526,0.00161112,99.9332,0.161112,0.000478024,0.000357253,99.963,0.0115422,115163,82483,-15472,244046,-144355,17208
1198,1613772000,51958793,51958793,16621101,12929,2133,23859210,28052207,37579,9797,531,1602,0.000723246,0.000188553,99.9277,0.0188553,50039543,33132294,16729446,16729446,16729102,341,16729083,3,19,4,15,9.05461e-08,5.73459e-07,100,5.73459e-05,33310097,16402848,16376430,16404292,244355,16365463,1444,10967,26418,4437,21981,4972,23598,0.000668603,0.00161057,99.9331,0.161057,0.000478344,0.000357007,99.963,0.0115359,125834,92850,-15467,244355,-133988,17517
1199,1613775600,52002931,52002931,16635102,12946,2133,23879457,28076049,37628,9797,531,1602,0.000723575,0.000188393,99.9276,0.0188393,50096274,33167273,16743419,16743419,16743075,341,16743056,3,19,4,15,9.04506e-08,5.72854e-07,100,5.72854e-05,33352855,16423854,16397433,16425298,244728,16386443,1444,10990,26421,4439,21982,4974,23599,0.000669149,0.0016087,99.9331,0.16087,0.000478581,0.000356684,99.963,0.0115252,118804,85467,-15447,244728,-141371,17890
1200,1613779200,52042148,52042148,16647391,12965,2133,23897410,28097277,37664,9797,531,1602,0.000723721,0.000188251,99.9276,0.0188251,50124275,33187114,16755708,16755708,16755364,341,16755345,3,19,4,15,9.03965e-08,5.72511e-07,100,5.72511e-05,33368567,16431406,16404985,16432850,245032,16393991,1444,10994,26421,4439,21982,4974,23599,0.000669085,0.00160796,99.9331,0.160796,0.000478661,0.000356451,99.9629,0.0115172,123541,89904,-15443,245032,-136934,18194
1201,1613782800,52076321,52076321,16658227,12983,2133,23912658,28116143,37723,9797,531,1602,0.000724379,0.000188128,99.9276,0.0188128,50162296,33211288,16766527,16766527,16766183,341,16766164,3,19,4,15,9.03307e-08,5.72095e-07,100,5.72095e-05,33395769,16444761,16418337,16446205,245278,16407323,1444,11014,26424,4442,21982,4977,23599,0.000669757,0.00160683,99.933,0.160683,0.0004791,0.000356229,99.9629,0.0115093,121008,87142,-15426,245278,-139696,18440
1202,1613786400,52116866,52116866,16669031,13022,2167,23932746,28136430,37801,9889,533,1634,0.000725312,0.000189747,99.9275,0.0189747,50199345,33235734,16778920,16778920,16778576,341,16778557,3,19,4,15,9.02643e-08,5.71674e-07,100,5.71674e-05,33420425,16456814,16430387,16458259,245552,16419364,1445,11023,26427,4445,21982,4982,23631,0.000669814,0.00160584,99.933,0.160584,0.000479592,0.000356892,99.9629,0.0116083,121351,87217,-15420,245552,-139621,18714
1203,1613790000,52148162,52148162,16678968,13030,2167,23946919,28153531,37823,9889,533,1634,0.000725299,0.000189633,99.9275,0.0189633,50235562,33258543,16788845,16788845,16788501,341,16788482,3,19,4,15,9.02024e-08,5.71282e-07,100,5.71282e-05,33446717,16469698,16443265,16471143,245814,16432226,1445,11039,26433,4447,21986,4984,23635,0.000670261,0.00160495,99.933,0.160495,0.00047965,0.000356717,99.9629,0.011601,118398,84012,-15410,245814,-142826,18976
1204,1613793600,52178837,52178837,16688616,13040,2167,23960799,28170299,37848,9891,533,1634,0.000725352,0.00018956,99.9275,0.018956,50262268,33276564,16798483,16798483,16798139,341,16798120,3,19,4,15,9.01535e-08,5.70972e-07,100,5.70972e-05,33463785,16478081,16451641,16479526,245965,16440592,1445,11049,26440,4451,21989,4988,23638,0.000670527,0.00160456,99.9329,0.160456,0.000479725,0.000356605,99.9629,0.0115967,119660,85126,-15407,245965,-141712,19127
1205,1613797200,52209211,52209211,16698160,13052,2167,23974603,28186840,37877,9891,533,1634,0.000725485,0.000189449,99.9275,0.0189449,50317855,33308943,16808008,16808008,16807664,341,16807645,3,19,4,15,9.00659e-08,5.70417e-07,100,5.70417e-05,33509847,16500935,16474467,16502381,246141,16463396,1446,11071,26468,4467,22001,5004,23650,0.000670932,0.00160403,99.9329,0.160403,0.000479822,0.00035658,99.9629,0.0115882,106359,71643,-15413,246141,-155195,19303
1206,1613800800,52250880,52250880,16710193,13063,2179,23992299,28210767,37910,9904,533,1646,0.000725538,0.000189547,99.9274,0.0189547,50357015,33334330,16819994,16819994,16819650,341,16819631,3,19,4,15,8.99973e-08,5.69983e-07,100,5.69983e-05,33537021,16514336,16487862,16515784,246325,16476777,1448,11085,26474,4472,22002,5009,23663,0.000671235,0.00160309,99.9329,0.160309,0.000479904,0.000356485,99.9629,0.0115943,104950,70058,-15405,246325,-156780,19487
1207,1613804400,52295802,52295802,16723454,13081,2189,24012781,28235144,37963,9914,533,1656,0.000725928,0.000189575,99.9274,0.0189575,50395002,33360288,16834199,16834199,16833855,341,16833836,3,19,4,15,8.99273e-08,5.69539e-07,100,5.69539e-05,33560803,16526089,16499606,16527537,246463,16488506,1448,11100,26483,4477,22006,5014,23677,0.000671665,0.0016025,99.9328,0.16025,0.000480182,0.000356383,99.9628,0.0115964,107411,72387,-15399,246463,-154451,19625
1208,1613808000,52341830,52341830,16737727,13091,2189,24033332,28260592,37992,9914,533,1656,0.000725844,0.000189409,99.9274,0.0189409,50431525,33385652,16848706,16848706,16848362,341,16848343,3,19,4,15,8.9859e-08,5.69107e-07,100,5.69107e-05,33582819,16536946,16510462,16538394,246613,16499353,1448,11109,26484,4477,22007,5014,23678,0.000671769,0.0016015,99.9328,0.16015,0.000480167,0.000356106,99.9628,0.0115867,111062,75896,-15391,246613,-150942,19775
1209,1613811600,52387840,52387840,16752493,13100,2189,24053927,28285984,38015,9914,533,1656,0.000725646,0.000189242,99.9274,0.0189242,50475230,33414748,16863493,16863493,16863149,341,16863130,3,19,4,15,8.97807e-08,5.68611e-07,100,5.68611e-05,33611737,16551255,16524770,16552704,246762,16513654,1449,11116,26485,4478,22007,5015,23678,0.000671611,0.00160018,99.9328,0.160018,0.000480041,0.000355805,99.9629,0.0115766,111541,76232,-15385,246762,-150606,19924
1210,1613815200,52432394,52432394,16766570,13106,2189,24074430,28310013,38036,9915,533,1656,0.000725429,0.000189101,99.9275,0.0189101,50514912,33441453,16877545,16877545,16877201,341,16877182,3,19,4,15,8.9709e-08,5.68157e-07,100,5.68157e-05,33637367,16563908,16537420,16565357,246924,16526297,1449,11123,26488,4480,22008,5017,23679,0.00067152,0.00159914,99.9328,0.159914,0.000479921,0.000355553,99.9629,0.0115681,112943,77476,-15381,246924,-149362,20086
1211,1613818800,52475056,52475056,16780310,13113,2189,24093730,28333349,38062,9915,533,1656,0.000725335,0.000188947,99.9275,0.0188947,50567546,33474521,16891301,16891301,16890957,341,16890938,3,19,4,15,8.96204e-08,5.67596e-07,100,5.67596e-05,33676245,16583220,16556720,16584669,247051,16545586,1449,11134,26500,4482,22018,5019,23689,0.000671402,0.001598,99.9329,0.1598,0.000479837,0.00035534,99.9629,0.0115579,107399,71804,-15382,247051,-155034,20213
